5.78.43.147: 2026-03-17T11:16:43.962Z [35mDEBUG[0m controller starting {"component": "controller-runtime", "controller": "k8s.ControlPlaneAuthorizationPolicyController"}
5.78.43.147: 2026-03-17T11:16:51.879Z [35mDEBUG[0m starting operator {"component": "controller-runtime", "controller": "network.OperatorSpecController", "operator": "dhcp4/eth0"}
5.78.43.147: 2026-03-17T11:16:51.879Z [35mDEBUG[0m generated new certificates {"component": "controller-runtime", "controller": "secrets.MaintenanceController", "server": "riSe+G0Ffs88sRT0wtJuTUnOeGR4bYbmTGA6K9JQgR0="}
5.78.43.147: 2026-03-17T11:16:51.879Z [31mERROR[0m failed looking up "time.cloudflare.com", ignored {"component": "controller-runtime", "controller": "time.SyncController", "error": "lookup time.cloudflare.com on 8.8.8.8:53: dial udp 8.8.8.8:53: connect: network is unreachable"}
5.78.43.147: 2026-03-17T11:16:51.879Z [35mDEBUG[0m sample stats {"component": "controller-runtime", "controller": "time.SyncController", "jitter": "0s", "poll_interval": "1s", "spike": false, "resp_exists": false}
5.78.43.147: 2026-03-17T11:16:51.880Z [35mDEBUG[0m DHCP REQUEST {"component": "controller-runtime", "controller": "network.OperatorSpecController", "operator": "dhcp4", "link": "eth0"}
5.78.43.147: 2026-03-17T11:16:51.921Z [35mDEBUG[0m DHCP ACK {"component": "controller-runtime", "controller": "network.OperatorSpecController", "operator": "dhcp4", "link": "eth0", "dhcp": "opcode: BootReply, hwtype: Ethernet, hopcount: 0, transaction ID: 0x03139f10, num seconds: 0, flags: Unicast (0x00), client IP: 0.0.0.0, your IP: 5.78.43.147, server IP: 5.78.7.200, gateway IP: 0.0.0.0, client MAC: 92:00:07:56:00:3c, server hostname:, bootfile name:, options:, Subnet Mask: ffffffff, Router: 172.31.1.1, Domain Name Server: 185.12.64.1, 185.12.64.2, IP Addresses Lease Time: 24h0m0s, DHCP Message Type: ACK, Server Identifier: 172.31.1.1, Classless Static Route: route to 172.31.1.1/32 via 0.0.0.0; route to 0.0.0.0/0 via 172.31.1.1, unknown (249): [32 172 31 1 1 0 0 0 0 0 172 31 1 1]"}
5.78.43.147: 2026-03-17T11:16:51.927Z [35mDEBUG[0m merged spec {"component": "controller-runtime", "controller": "AddressMergeControllers.net.talos.dev", "id": "lo/127.0.0.1/8", "spec": {"Address":"127.0.0.1/8","LinkName":"lo","Family":"inet4","Scope":"host","Flags":"permanent","AnnounceWithARP":false,"Priority":0,"ConfigLayer":"default"}}
5.78.43.147: 2026-03-17T11:16:51.927Z [35mDEBUG[0m merged spec {"component": "controller-runtime", "controller": "RouteMergeControllers.net.talos.dev", "id": "inet4//172.31.1.1/32/1024", "spec": {"Family":"inet4","Destination":"172.31.1.1/32","Source":"5.78.43.147","Gateway":"","OutLinkName":"eth0","Table":"main","Priority":1024,"Scope":"link","Type":"unicast","Flags":"","Protocol":"boot","ConfigLayer":"operator","MTU":0}}
5.78.43.147: 2026-03-17T11:16:51.927Z [35mDEBUG[0m merged spec {"component": "controller-runtime", "controller": "AddressMergeControllers.net.talos.dev", "id": "eth0/5.78.43.147/32", "spec": {"Address":"5.78.43.147/32","LinkName":"eth0","Family":"inet4","Scope":"global","Flags":"permanent","AnnounceWithARP":false,"Priority":1024,"ConfigLayer":"operator"}}
5.78.43.147: 2026-03-17T11:16:51.927Z [35mDEBUG[0m merged spec {"component": "controller-runtime", "controller": "AddressMergeControllers.net.talos.dev", "id": "eth0/2a01:4ff:1f0:c3e5::1/64", "spec": {"Address":"2a01:4ff:1f0:c3e5::1/64","LinkName":"eth0","Family":"inet6","Scope":"global","Flags":"permanent","AnnounceWithARP":false,"Priority":0,"ConfigLayer":"platform"}}
5.78.43.147: 2026-03-17T11:16:51.927Z [35mDEBUG[0m merged spec {"component": "controller-runtime", "controller": "RouteMergeControllers.net.talos.dev", "id": "inet4/172.31.1.1//1024", "spec": {"Family":"inet4","Destination":"","Source":"5.78.43.147","Gateway":"172.31.1.1","OutLinkName":"eth0","Table":"main","Priority":1024,"Scope":"global","Type":"unicast","Flags":"","Protocol":"boot","ConfigLayer":"operator","MTU":0}}
5.78.43.147: 2026-03-17T11:16:51.927Z [35mDEBUG[0m merged spec {"component": "controller-runtime", "controller": "RouteMergeControllers.net.talos.dev", "id": "eth0/inet6/fe80::1//1024", "spec": {"Family":"inet6","Destination":"","Source":"","Gateway":"fe80::1","OutLinkName":"eth0","Table":"main","Priority":1024,"Scope":"global","Type":"unicast","Flags":"","Protocol":"static","ConfigLayer":"platform","MTU":0}}
5.78.43.147: 2026-03-17T11:16:51.927Z [35mDEBUG[0m merged spec {"component": "controller-runtime", "controller": "ResolverMergeControllers.net.talos.dev", "id": "resolvers", "spec": {"DNSServers":["185.12.64.1","185.12.64.2"],"ConfigLayer":"operator","SearchDomains":null}}
5.78.43.147: 2026-03-17T11:16:51.927Z [35mDEBUG[0m merged spec {"component": "controller-runtime", "controller": "RouteMergeControllers.net.talos.dev", "id": "inet4//172.31.1.1/32/1024", "spec": {"Family":"inet4","Destination":"172.31.1.1/32","Source":"5.78.43.147","Gateway":"","OutLinkName":"eth0","Table":"main","Priority":1024,"Scope":"link","Type":"unicast","Flags":"","Protocol":"boot","ConfigLayer":"operator","MTU":0}}
5.78.43.147: 2026-03-17T11:16:51.927Z [35mDEBUG[0m merged spec {"component": "controller-runtime", "controller": "RouteMergeControllers.net.talos.dev", "id": "inet4/172.31.1.1//1024", "spec": {"Family":"inet4","Destination":"","Source":"5.78.43.147","Gateway":"172.31.1.1","OutLinkName":"eth0","Table":"main","Priority":1024,"Scope":"global","Type":"unicast","Flags":"","Protocol":"boot","ConfigLayer":"operator","MTU":0}}
5.78.43.147: 2026-03-17T11:16:51.927Z [35mDEBUG[0m merged spec {"component": "controller-runtime", "controller": "RouteMergeControllers.net.talos.dev", "id": "eth0/inet6/fe80::1//1024", "spec": {"Family":"inet6","Destination":"","Source":"","Gateway":"fe80::1","OutLinkName":"eth0","Table":"main","Priority":1024,"Scope":"global","Type":"unicast","Flags":"","Protocol":"static","ConfigLayer":"platform","MTU":0}}
5.78.43.147: 2026-03-17T11:16:51.927Z [34mINFO[0m setting resolvers {"component": "controller-runtime", "controller": "network.ResolverSpecController", "resolvers": ["185.12.64.1", "185.12.64.2"], "searchDomains": []}
5.78.43.147: 2026-03-17T11:16:51.927Z [34mINFO[0m assigned address {"component": "controller-runtime", "controller": "network.AddressSpecController", "address": "5.78.43.147/32", "link": "eth0"}
5.78.43.147: 2026-03-17T11:16:51.933Z [35mDEBUG[0m writing file contents {"component": "controller-runtime", "controller": "files.EtcFileController", "src": "cri/conf.d/01-registries.part", "version": "2"}
5.78.43.147: 2026-03-17T11:16:51.933Z [35mDEBUG[0m writing file contents {"component": "controller-runtime", "controller": "files.EtcFileController", "src": "cri/conf.d/cri.toml", "version": "3"}
5.78.43.147: 2026-03-17T11:16:51.933Z [35mDEBUG[0m writing file contents {"component": "controller-runtime", "controller": "files.EtcFileController", "src": "hosts", "version": "2"}
5.78.43.147: 2026-03-17T11:16:51.933Z [35mDEBUG[0m writing file contents {"component": "controller-runtime", "controller": "files.EtcFileController", "src": "iscsi/initiatorname.iscsi", "version": "2"}
5.78.43.147: 2026-03-17T11:16:51.933Z [35mDEBUG[0m writing file contents {"component": "controller-runtime", "controller": "files.EtcFileController", "src": "machine-id", "version": "2"}
5.78.43.147: 2026-03-17T11:16:51.933Z [35mDEBUG[0m writing file contents {"component": "controller-runtime", "controller": "files.EtcFileController", "src": "nvme/hostid", "version": "2"}
5.78.43.147: 2026-03-17T11:16:51.933Z [35mDEBUG[0m writing file contents {"component": "controller-runtime", "controller": "files.EtcFileController", "src": "nvme/hostnqn", "version": "2"}
5.78.43.147: 2026-03-17T11:16:51.933Z [35mDEBUG[0m writing file contents {"component": "controller-runtime", "controller": "files.EtcFileController", "src": "resolv.conf", "version": "3"}
5.78.43.147: 2026-03-17T11:16:51.933Z [35mDEBUG[0m writing file contents {"component": "controller-runtime", "controller": "files.EtcFileController", "src": "ssl/certs/ca-certificates.crt", "version": "2"}
5.78.43.147: 2026-03-17T11:16:51.970Z [35mDEBUG[0m rescanning devices {"component": "controller-runtime", "controller": "block.DiscoveryController", "devices": ["loop1", "loop3", "loop6", "sda", "loop4", "loop5", "sr0", "loop2", "loop7", "loop0"]}
5.78.43.147: 2026-03-17T11:16:51.971Z [35mDEBUG[0m magic matched, but probe returned no result {"component": "controller-runtime", "controller": "block.DiscoveryController", "device": "sda", "offset": 2204106752, "name": "gpt"}
5.78.43.147: 2026-03-17T11:16:51.971Z [35mDEBUG[0m magic matched, but probe returned no result {"component": "controller-runtime", "controller": "block.DiscoveryController", "device": "sda", "offset": 2204106752, "name": "zfs"}
5.78.43.147: 2026-03-17T11:16:51.973Z [35mDEBUG[0m probed device {"component": "controller-runtime", "controller": "block.DiscoveryController", "id": "sda", "info": {"BlockDevice":{},"DevNo":2048,"WholeDisk":true,"Size":163842097152,"SectorSize":512,"IOSize":512,"Name":"gpt","UUID":"d92d45b3-cde9-8760-be9f-a2a71fac8d11","Label":null,"SignatureRanges":[{"Offset":0,"Size":1024},{"Offset":163842096640,"Size":512},{"Offset":1048576,"Size":4},{"Offset":2205155328,"Size":4},{"Offset":4302307328,"Size":4},{"Offset":4303355904,"Size":4}],"BlockSize":512,"FilesystemBlockSize":0,"ProbedSize":163841031680,"Parts":[{"PartitionUUID":"ff812e1d-bc08-4ab8-a05e-ee035c5ff065","PartitionType":"0fc63daf-8483-4772-8e79-3d69d8477de4","PartitionLabel":"STATE","PartitionIndex":1,"PartitionOffset":1048576,"PartitionSize":104857600,"Name":"xfs","UUID":"55d518db-a525-4a2e-9d76-f13e5a0d4a5f","Label":"STATE","SignatureRanges":null,"BlockSize":512,"FilesystemBlockSize":4096,"ProbedSize":92262400,"Parts":null},{"PartitionUUID":"a2a02ff5-d88d-8e6e-9c95-26b9b6c80bc3","PartitionType":"21686148-6449-6e6f-744e-656564454649","PartitionLabel":"BIOS","PartitionIndex":2,"PartitionOffset":2204106752,"PartitionSize":1048576,"Name":"","UUID":null,"Label":null,"SignatureRanges":null,"BlockSize":0,"FilesystemBlockSize":0,"ProbedSize":0,"Parts":null},{"PartitionUUID":"24c73076-4092-85dd-9d98-686a2dbf6d81","PartitionType":"0fc63daf-8483-4772-8e79-3d69d8477de4","PartitionLabel":"BOOT","PartitionIndex":3,"PartitionOffset":2205155328,"PartitionSize":2097152000,"Name":"xfs","UUID":"24c73076-4092-85dd-9d98-686a2dbf6d81","Label":"BOOT","SignatureRanges":null,"BlockSize":512,"FilesystemBlockSize":4096,"ProbedSize":2030043136,"Parts":null},{"PartitionUUID":"cf04f137-101e-8ec6-9627-fa3f51cdabb8","PartitionType":"0fc63daf-8483-4772-8e79-3d69d8477de4","PartitionLabel":"META","PartitionIndex":4,"PartitionOffset":4302307328,"PartitionSize":1048576,"Name":"talosmeta","UUID":null,"Label":null,"SignatureRanges":null,"BlockSize":0,"FilesystemBlockSize":0,"ProbedSize":524288,"Parts":null},{"PartitionUUID":"a5320655-fb45-4d3f-8cf7-6fc73a255c02","PartitionType":"0fc63daf-8483-4772-8e79-3d69d8477de4","PartitionLabel":"EPHEMERAL","PartitionIndex":5,"PartitionOffset":4303355904,"PartitionSize":159537692672,"Name":"xfs","UUID":"2c3abbf8-3f0f-471c-8ba8-308371d7b2e7","Label":"EPHEMERAL","SignatureRanges":null,"BlockSize":512,"FilesystemBlockSize":4096,"ProbedSize":159459794944,"Parts":null}]}}
5.78.43.147: 2026-03-17T11:16:51.973Z [35mDEBUG[0m failed to probe device {"component": "controller-runtime", "controller": "block.DiscoveryController", "id": "loop4", "error": "failed to probe: error probing: probing range is too small: len 0 < min probe size 16384"}
5.78.43.147: 2026-03-17T11:16:51.973Z [35mDEBUG[0m failed to probe device {"component": "controller-runtime", "controller": "block.DiscoveryController", "id": "loop5", "error": "failed to probe: error probing: probing range is too small: len 0 < min probe size 16384"}
5.78.43.147: 2026-03-17T11:16:52.039Z [35mDEBUG[0m skipping CD-ROM device without media {"component": "controller-runtime", "controller": "block.DiscoveryController", "device": "sr0"}
5.78.43.147: 2026-03-17T11:16:52.067Z [35mDEBUG[0m probed device {"component": "controller-runtime", "controller": "block.DiscoveryController", "id": "sr0", "info": {"BlockDevice":{},"DevNo":2816,"WholeDisk":true,"Size":1073741312,"SectorSize":512,"IOSize":512,"Name":"","UUID":null,"Label":null,"SignatureRanges":null,"BlockSize":0,"FilesystemBlockSize":0,"ProbedSize":0,"Parts":null}}
5.78.43.147: 2026-03-17T11:16:52.067Z [35mDEBUG[0m probed device {"component": "controller-runtime", "controller": "block.DiscoveryController", "id": "loop2", "info": {"BlockDevice":{},"DevNo":1794,"WholeDisk":true,"Size":692224,"SectorSize":512,"IOSize":512,"Name":"squashfs","UUID":null,"Label":null,"SignatureRanges":[{"Offset":0,"Size":4}],"BlockSize":131072,"FilesystemBlockSize":131072,"ProbedSize":689492,"Parts":null}}
5.78.43.147: 2026-03-17T11:16:52.067Z [35mDEBUG[0m failed to probe device {"component": "controller-runtime", "controller": "block.DiscoveryController", "id": "loop7", "error": "failed to probe: error probing: probing range is too small: len 0 < min probe size 16384"}
5.78.43.147: 2026-03-17T11:16:52.067Z [35mDEBUG[0m failed to probe device {"component": "controller-runtime", "controller": "block.DiscoveryController", "id": "loop0", "error": "failed to probe: error probing: probing range is too small: len 4096 < min probe size 16384"}
5.78.43.147: 2026-03-17T11:16:52.067Z [35mDEBUG[0m probed device {"component": "controller-runtime", "controller": "block.DiscoveryController", "id": "loop1", "info": {"BlockDevice":{},"DevNo":1793,"WholeDisk":true,"Size":479232,"SectorSize":512,"IOSize":512,"Name":"squashfs","UUID":null,"Label":null,"SignatureRanges":[{"Offset":0,"Size":4}],"BlockSize":131072,"FilesystemBlockSize":131072,"ProbedSize":475501,"Parts":null}}
5.78.43.147: 2026-03-17T11:16:52.067Z [35mDEBUG[0m probed device {"component": "controller-runtime", "controller": "block.DiscoveryController", "id": "loop3", "info": {"BlockDevice":{},"DevNo":1795,"WholeDisk":true,"Size":74960896,"SectorSize":512,"IOSize":512,"Name":"squashfs","UUID":null,"Label":null,"SignatureRanges":[{"Offset":0,"Size":4}],"BlockSize":131072,"FilesystemBlockSize":131072,"ProbedSize":74960269,"Parts":null}}
5.78.43.147: 2026-03-17T11:16:52.068Z [35mDEBUG[0m failed to probe device {"component": "controller-runtime", "controller": "block.DiscoveryController", "id": "loop6", "error": "failed to probe: error probing: probing range is too small: len 0 < min probe size 16384"}
5.78.43.147: 2026-03-17T11:16:52.290Z [35mDEBUG[0m controller starting {"component": "controller-runtime", "controller": "network.RouteSpecController"}
5.78.43.147: 2026-03-17T11:16:52.291Z [34mINFO[0m created route {"component": "controller-runtime", "controller": "network.RouteSpecController", "destination": "default", "gateway": "fe80::1", "table": "main", "link": "eth0", "priority": 1024, "family": "inet6"}
5.78.43.147: 2026-03-17T11:16:52.301Z [34mINFO[0m created route {"component": "controller-runtime", "controller": "network.RouteSpecController", "destination": "172.31.1.1/32", "gateway": "", "table": "main", "link": "eth0", "priority": 1024, "family": "inet4"}
5.78.43.147: 2026-03-17T11:16:52.312Z [34mINFO[0m created route {"component": "controller-runtime", "controller": "network.RouteSpecController", "destination": "default", "gateway": "172.31.1.1", "table": "main", "link": "eth0", "priority": 1024, "family": "inet4"}
5.78.43.147: 2026-03-17T11:16:52.884Z [35mDEBUG[0m NTP response {"component": "controller-runtime", "controller": "time.SyncController", "clock_offset": "298.089404ms", "rtt": "1.607337ms", "leap": 0, "stratum": 3, "precision": "29ns", "root_delay": "34.0271ms", "root_dispersion": "2.548218ms", "root_distance": "20.365436ms"}
5.78.43.147: 2026-03-17T11:16:52.884Z [35mDEBUG[0m sample stats {"component": "controller-runtime", "controller": "time.SyncController", "jitter": "0s", "poll_interval": "32s", "spike": false, "resp_exists": true}
5.78.43.147: 2026-03-17T11:16:52.884Z [34mINFO[0m adjusting time (slew) by 298.089404ms via 162.159.200.1, state TIME_OK, status STA_PLL | STA_NANO {"component": "controller-runtime", "controller": "time.SyncController"}
5.78.43.147: 2026-03-17T11:16:52.895Z [35mDEBUG[0m adjtime state {"component": "controller-runtime", "controller": "time.SyncController", "constant": 1, "offset": "298.089403ms", "freq_offset": 0, "freq_offset_ppm": 0}
5.78.43.147: 2026-03-17T11:16:52.896Z [35mDEBUG[0m generated new certificates {"component": "controller-runtime", "controller": "secrets.MaintenanceController", "server": "W7soZAhmjVGbXFdSVgYjBBtIr1/36WpTitF07ThQjWI="}
5.78.43.147: 2026-03-17T11:16:52.898Z [35mDEBUG[0m image cache status {"component": "controller-runtime", "controller": "cri.ImageCacheConfigController", "status": "disabled", "copy_status": "skipped"}
5.78.43.147: 2026-03-17T11:16:52.898Z [35mDEBUG[0m skipping PCR extension, volume not ready {"component": "controller-runtime", "controller": "hardware.PCRStatusController", "volume": "EPHEMERAL"}
5.78.43.147: 2026-03-17T11:16:53.010Z [31mERROR[0m controller failed {"component": "controller-runtime", "controller": "hardware.SystemInfoController", "error": "controller \"hardware.SystemInfoController\" panicked: output tracking already enabled\n\ngoroutine 607 [running]:\nruntime/debug.Stack()\n\t/go/src/runtime/debug/stack.go:26 +0x5e\ngithub.com/cosi-project/runtime/pkg/controller/runtime/internal/rruntime.(*Adapter).runOnce.func2()\n\t/.cache/mod/github.com/cosi-project/runtime@v1.12.0/pkg/controller/runtime/internal/rruntime/run.go:67 +0x58\npanic({0x26f5940?, 0x33afc20?})\n\t/go/src/runtime/panic.go:783 +0x132\ngithub.com/cosi-project/runtime/pkg/controller/runtime/internal/rruntime.(*Adapter).StartTrackingOutputs(0xc000fbbc88?)\n\t/.cache/mod/github.com/cosi-project/runtime@v1.12.0/pkg/controller/runtime/internal/rruntime/output_tracker.go:25 +0x94\ngithub.com/siderolabs/talos/internal/app/machined/pkg/controllers/hardware.(*SystemInfoController).Run(0xc0002d7cd0, {0x33e2918, 0xc000a458b0}, {0x341bc10, 0xc000a10f00}, 0xc000ffa000)\n\t/src/internal/app/machined/pkg/controllers/hardware/system.go:93 +0x127\ngithub.com/cosi-project/runtime/pkg/controller/runtime/internal/rruntime.(*Adapter).runOnce(0xc000a10f00, {0x33e2918, 0xc000a458b0}, 0xc000ffa000)\n\t/.cache/mod/github.com/cosi-project/runtime@v1.12.0/pkg/controller/runtime/internal/rruntime/run.go:73 +0xfa\ngithub.com/cosi-project/runtime/pkg/controller/runtime/internal/rruntime.(*Adapter).Run(0xc000a10f00, {0x33e2918, 0xc000a458b0})\n\t/.cache/mod/github.com/cosi-project/runtime@v1.12.0/pkg/controller/runtime/internal/rruntime/run.go:25 +0x17a\ngithub.com/cosi-project/runtime/pkg/controller/runtime.(*Runtime).Run.func1.2()\n\t/.cache/mod/github.com/cosi-project/runtime@v1.12.0/pkg/controller/runtime/runtime.go:201 +0x2e\ngithub.com/cosi-project/runtime/pkg/controller/runtime.(*Runtime).Run.func1.goFunc.3()\n\t/.cache/mod/github.com/cosi-project/runtime@v1.12.0/pkg/controller/runtime/runtime.go:473 +0x13\ngolang.org/x/sync/errgroup.(*Group).Go.func1()\n\t/.cache/mod/golang.org/x/sync@v0.19.0/errgroup/errgroup.go:93 +0x50\ncreated by golang.org/x/sync/errgroup.(*Group).Go in goroutine 160\n\t/.cache/mod/golang.org/x/sync@v0.19.0/errgroup/errgroup.go:78 +0x95\n"}
5.78.43.147: 2026-03-17T11:16:53.010Z [35mDEBUG[0m restarting controller in 398.467772ms {"component": "controller-runtime", "controller": "hardware.SystemInfoController"}
5.78.43.147: 2026-03-17T11:16:53.063Z [35mDEBUG[0m skipping PCR extension, volume not ready {"component": "controller-runtime", "controller": "hardware.PCRStatusController", "volume": "EPHEMERAL"}
5.78.43.147: 2026-03-17T11:16:53.063Z [35mDEBUG[0m image cache status {"component": "controller-runtime", "controller": "cri.ImageCacheConfigController", "status": "disabled", "copy_status": "skipped"}
5.78.43.147: 2026-03-17T11:16:53.087Z [34mINFO[0m volume mount {"component": "controller-runtime", "controller": "block.MountController", "volume": "STATE", "source": "/dev/sda1", "target": "/system/state", "filesystem": "xfs", "read_only": true, "detached": true}
5.78.43.147: 2026-03-17T11:16:53.101Z [35mDEBUG[0m loading config from STATE {"component": "controller-runtime", "controller": "config.AcquireController", "path": "config.yaml"}
5.78.43.147: 2026-03-17T11:16:53.101Z [35mDEBUG[0m image cache status {"component": "controller-runtime", "controller": "cri.ImageCacheConfigController", "status": "disabled", "copy_status": "skipped"}
5.78.43.147: 2026-03-17T11:16:53.101Z [35mDEBUG[0m image cache status {"component": "controller-runtime", "controller": "cri.ImageCacheConfigController", "status": "disabled", "copy_status": "skipped"}
5.78.43.147: 2026-03-17T11:16:53.105Z [35mDEBUG[0m waiting for mount status to be torn down {"component": "controller-runtime", "controller": "block.MountController", "mount_request": "STATE"}
5.78.43.147: 2026-03-17T11:16:53.106Z [35mDEBUG[0m image cache status {"component": "controller-runtime", "controller": "cri.ImageCacheConfigController", "status": "disabled", "copy_status": "skipped"}
5.78.43.147: 2026-03-17T11:16:53.106Z [35mDEBUG[0m image cache status {"component": "controller-runtime", "controller": "cri.ImageCacheConfigController", "status": "disabled", "copy_status": "skipped"}
5.78.43.147: 2026-03-17T11:16:53.106Z [35mDEBUG[0m waiting for mount status to be torn down {"component": "controller-runtime", "controller": "block.MountController", "mount_request": "STATE"}
5.78.43.147: 2026-03-17T11:16:53.106Z [35mDEBUG[0m image cache status {"component": "controller-runtime", "controller": "cri.ImageCacheConfigController", "status": "disabled", "copy_status": "skipped"}
5.78.43.147: 2026-03-17T11:16:53.106Z [34mINFO[0m machine config loaded successfully {"component": "controller-runtime", "controller": "config.AcquireController", "sources": ["state"]}
5.78.43.147: 2026-03-17T11:16:53.110Z [35mDEBUG[0m image cache status {"component": "controller-runtime", "controller": "cri.ImageCacheConfigController", "status": "disabled", "copy_status": "skipped"}
5.78.43.147: 2026-03-17T11:16:53.110Z [34mINFO[0m kubeprism KubePrism is enabled {"component": "controller-runtime", "controller": "k8s.KubePrismController", "endpoint": "127.0.0.1:7445"}
5.78.43.147: 2026-03-17T11:16:53.117Z [35mDEBUG[0m writing file contents {"component": "controller-runtime", "controller": "files.EtcFileController", "src": "cri/conf.d/01-registries.part", "version": "2"}
5.78.43.147: 2026-03-17T11:16:53.117Z [35mDEBUG[0m creating bind mount {"component": "controller-runtime", "controller": "files.EtcFileController", "src": "cri/conf.d/base-spec.json", "dst": "/etc/cri/conf.d/base-spec.json"}
5.78.43.147: 2026-03-17T11:16:53.117Z [35mDEBUG[0m writing file contents {"component": "controller-runtime", "controller": "files.EtcFileController", "src": "cri/conf.d/base-spec.json", "version": "1"}
5.78.43.147: 2026-03-17T11:16:53.117Z [35mDEBUG[0m writing file contents {"component": "controller-runtime", "controller": "files.EtcFileController", "src": "cri/conf.d/cri.toml", "version": "3"}
5.78.43.147: 2026-03-17T11:16:53.118Z [35mDEBUG[0m writing file contents {"component": "controller-runtime", "controller": "files.EtcFileController", "src": "hosts", "version": "2"}
5.78.43.147: 2026-03-17T11:16:53.118Z [35mDEBUG[0m writing file contents {"component": "controller-runtime", "controller": "files.EtcFileController", "src": "iscsi/initiatorname.iscsi", "version": "2"}
5.78.43.147: 2026-03-17T11:16:53.118Z [35mDEBUG[0m writing file contents {"component": "controller-runtime", "controller": "files.EtcFileController", "src": "machine-id", "version": "2"}
5.78.43.147: 2026-03-17T11:16:53.118Z [35mDEBUG[0m writing file contents {"component": "controller-runtime", "controller": "files.EtcFileController", "src": "nvme/hostid", "version": "2"}
5.78.43.147: 2026-03-17T11:16:53.118Z [35mDEBUG[0m writing file contents {"component": "controller-runtime", "controller": "files.EtcFileController", "src": "nvme/hostnqn", "version": "2"}
5.78.43.147: 2026-03-17T11:16:53.118Z [35mDEBUG[0m writing file contents {"component": "controller-runtime", "controller": "files.EtcFileController", "src": "resolv.conf", "version": "3"}
5.78.43.147: 2026-03-17T11:16:53.118Z [35mDEBUG[0m writing file contents {"component": "controller-runtime", "controller": "files.EtcFileController", "src": "ssl/certs/ca-certificates.crt", "version": "2"}
5.78.43.147: 2026-03-17T11:16:53.124Z [35mDEBUG[0m creating new host dns address spec {"component": "controller-runtime", "controller": "network.HostDNSConfigController", "address": "169.254.116.108"}
5.78.43.147: 2026-03-17T11:16:53.124Z [35mDEBUG[0m merged spec {"component": "controller-runtime", "controller": "AddressMergeControllers.net.talos.dev", "id": "lo/127.0.0.1/8", "spec": {"Address":"127.0.0.1/8","LinkName":"lo","Family":"inet4","Scope":"host","Flags":"permanent","AnnounceWithARP":false,"Priority":0,"ConfigLayer":"default"}}
5.78.43.147: 2026-03-17T11:16:53.124Z [35mDEBUG[0m merged spec {"component": "controller-runtime", "controller": "AddressMergeControllers.net.talos.dev", "id": "eth0/5.78.43.147/32", "spec": {"Address":"5.78.43.147/32","LinkName":"eth0","Family":"inet4","Scope":"global","Flags":"permanent","AnnounceWithARP":false,"Priority":1024,"ConfigLayer":"operator"}}
5.78.43.147: 2026-03-17T11:16:53.124Z [35mDEBUG[0m merged spec {"component": "controller-runtime", "controller": "AddressMergeControllers.net.talos.dev", "id": "lo/169.254.116.108/32", "spec": {"Address":"169.254.116.108/32","LinkName":"lo","Family":"inet4","Scope":"host","Flags":"permanent","AnnounceWithARP":false,"Priority":0,"ConfigLayer":"operator"}}
5.78.43.147: 2026-03-17T11:16:53.124Z [35mDEBUG[0m merged spec {"component": "controller-runtime", "controller": "AddressMergeControllers.net.talos.dev", "id": "eth0/2a01:4ff:1f0:c3e5::1/64", "spec": {"Address":"2a01:4ff:1f0:c3e5::1/64","LinkName":"eth0","Family":"inet6","Scope":"global","Flags":"permanent","AnnounceWithARP":false,"Priority":0,"ConfigLayer":"platform"}}
5.78.43.147: 2026-03-17T11:16:53.125Z [35mDEBUG[0m merged spec {"component": "controller-runtime", "controller": "HostnameMergeControllers.net.talos.dev", "id": "hostname", "spec": {"Hostname":"talos-vps-cp-1","Domainname":"","ConfigLayer":"platform"}}
5.78.43.147: 2026-03-17T11:16:53.126Z [34mINFO[0m assigned address {"component": "controller-runtime", "controller": "network.AddressSpecController", "address": "169.254.116.108/32", "link": "lo"}
5.78.43.147: 2026-03-17T11:16:53.131Z [35mDEBUG[0m generated new certificates {"component": "controller-runtime", "controller": "secrets.TrustdController", "server": "Pjx1+WChC1vSplkbvs1BWKHyU+4Tr1mjzpA5FkeEJFc="}
5.78.43.147: 2026-03-17T11:16:53.135Z [35mDEBUG[0m waiting before attempting next discovery refresh {"component": "controller-runtime", "controller": "cluster.DiscoveryServiceController", "interval": "704.665626ms"}
5.78.43.147: 2026-03-17T11:16:53.138Z [34mINFO[0m volume unmount {"component": "controller-runtime", "controller": "block.MountController", "volume": "STATE", "source": "/dev/sda1", "target": "/system/state", "filesystem": "xfs"}
5.78.43.147: 2026-03-17T11:16:53.139Z [35mDEBUG[0m writing file contents {"component": "controller-runtime", "controller": "files.EtcFileController", "src": "cri/conf.d/01-registries.part", "version": "2"}
5.78.43.147: 2026-03-17T11:16:53.139Z [35mDEBUG[0m updated controlplane endpoints {"component": "controller-runtime", "controller": "cluster.EndpointController", "endpoints": ["5.78.43.147","2a01:4ff:1f0:c3e5::1"]}
5.78.43.147: 2026-03-17T11:16:53.149Z [35mDEBUG[0m writing file contents {"component": "controller-runtime", "controller": "files.EtcFileController", "src": "cri/conf.d/base-spec.json", "version": "2"}
5.78.43.147: 2026-03-17T11:16:53.149Z [35mDEBUG[0m writing file contents {"component": "controller-runtime", "controller": "files.EtcFileController", "src": "cri/conf.d/cri.toml", "version": "3"}
5.78.43.147: 2026-03-17T11:16:53.149Z [35mDEBUG[0m writing file contents {"component": "controller-runtime", "controller": "files.EtcFileController", "src": "hosts", "version": "2"}
